"","logFC.trtF","logFC.trtL","logFC.trtS","logCPM","LR","PValue","FDR"
"oases3_CL1174Contig1_1",-2.2437613848547,-3.67422412214155,-1.27877764717925,4.91307087128086,16.4072933839876,0.000935511308131479,0.00496426077313062
"oases2_k25_Locus_2173_Transcript_1_1",-1.09061285451291,-3.95885032405324,-1.6262650593747,2.12877320725965,16.406614378498,0.000935811620046914,0.0049644754716306
"oases3_k43_Locus_16017_Transcript_2_1",-0.138774138235118,-2.93133304575195,-0.179448814613292,3.95709560801611,16.4065897587598,0.000935822510713123,0.0049644754716306
"oases6_CL14665Contig1_1",-1.15256981917239,-3.96545898435357,-0.17502967133058,3.13255727353007,16.4051262028471,0.000936470148337035,0.00496719261642524
"oases6_k25_Locus_12301_Transcript_5_1",-0.643448397754776,-4.43374949319132,0.190486230854497,3.96699939963626,16.4032584690127,0.000937297285218895,0.00497086093142915
"oases6_k25_Locus_2295_Transcript_4_1",-0.0953498481964907,-2.4443553142788,-1.95459213095972,2.36160078897981,16.4010656732904,0.000938269303807212,0.00497529643992508
"oases6_k25_Locus_56886_Transcript_1_1",1.94882713984037,3.16748875353094,-3.23745645908909,-0.255457587837771,16.3983162562907,0.000939489475361124,0.00498104633944174
"oases6_k25_Locus_61457_Transcript_1_1",1.50587642432102,-4.09249096769139,-3.49075196723151,1.00982016343214,16.3970532384962,0.000940050521795832,0.00498330048942159
"oases2_k31_Locus_2951_Transcript_1_1",-1.46808161731155,-2.48323182033352,-0.438891470703961,6.37248808956126,16.3959597129957,0.000940536546680174,0.00498515634866339
"oases6_k43_Locus_55180_Transcript_2_1",2.68435101340616,3.71576948582926,0.21043129526359,2.39973886682409,16.3924450574196,0.00094210035031156,0.00499272343164391
"oases3_k49_Locus_23823_Transcript_8_2",3.68171527223575,5.07067655428543,3.38517392533143,2.76944244179624,16.3915758441658,0.000942487494439794,0.00499405344366285
"oases6_k37_Locus_567_Transcript_12_1",-1.61169533655394,-2.66898440460213,-2.75675602667672,3.21969120950319,16.3881479375701,0.000944015811460329,0.00500142904560599
"oases2_k25_Locus_16958_Transcript_1_1",2.54128182343651,2.62094893089088,0.448648813306107,3.26558951094837,16.3867271903013,0.000944649966685752,0.00500352517099641
"oases6_k49_Locus_25947_Transcript_5_1",0.578387921622469,9.35556691369515,13.0310749090355,2.18817795722171,16.3864467151154,0.00094477520771233,0.00500352517099641
"oases3_k31_Locus_165_Transcript_3_1",-1.53959168382346,-2.67365212210604,-1.05100128172461,4.259087903796,16.3863447059447,0.000944820762117912,0.00500352517099641
"oases6_k37_Locus_3734_Transcript_1_1",-0.284486830714516,-2.89154232396457,-0.739089944955869,4.31199526377696,16.3848259482269,0.000945499254393343,0.00500639534455199
"oases2_k25_Locus_13884_Transcript_3_1",-1.92349776410397,-3.32219452643147,-2.65850732474424,2.68193931009033,16.3764230902809,0.000949261916112828,0.00502559293339191
"oases2_k49_Locus_13079_Transcript_1_1",-2.6087230318115,-5.42432188712055,-5.19752840525684,1.45304493311213,16.3750185294079,0.000949892304581035,0.00502760015353976
"oases2_CL435Contig1_1",-1.41982392958135,-3.41294536210958,-1.99393987354072,5.27597066334859,16.3749674527931,0.000949915236383088,0.00502760015353976
"oases3_k49_Locus_8320_Transcript_3_1",-0.151548658702491,-1.81332386679286,-2.27081085253537,7.93604331357138,16.371808332405,0.000951334651907979,0.00503381714963965
"oases3_k25_Locus_8174_Transcript_3_1",-0.15617122677316,-2.9000983729623,-0.0240905143316465,3.62731584241147,16.3717421723092,0.000951364400625868,0.00503381714963965
"oases3_k37_Locus_25286_Transcript_4_1",1.69876766898946,-5.84865801761952,2.22823121500343,1.87614447393993,16.3709569177536,0.000951717558902701,0.00503495932452954
"oases3_k49_Locus_28941_Transcript_1_1",3.32055061443255,-0.0534340678033508,1.84922952552224,1.70183114512661,16.3671981811664,0.000953409807213898,0.00504318445982335
"oases6_k25_Locus_56311_Transcript_4_1",5.12630444297582,4.90918465956192,4.39871110523767,3.3020479178814,16.3665479769742,0.000953702843470605,0.00504400697701146
"oases2_k25_Locus_8595_Transcript_1_1",-1.87141366818981,-9.00970248572942,-1.71346579366431,0.999051376071644,16.3625876638639,0.000955489623829669,0.00505272833088759
"oases3_k49_Locus_2281_Transcript_1_1",-3.49045471265379,-0.0846674045512111,0.423473167546362,2.93199568325904,16.3617444377128,0.000955870492561184,0.00505401363519266
"oases3_k49_Locus_14638_Transcript_1_1",-1.09861381570291,-1.30610437861012,1.37178722141919,0.0997997436871094,16.3593408735234,0.000956956963133324,0.00505902878895609
"oases3_CL2673Contig2_1",-1.32453159143141,-2.97979307509348,-0.711875687380181,3.34585640196805,16.3551273877377,0.00095886452373098,0.00506838262882477
"oases6_k49_Locus_63474_Transcript_1_1",2.86240216201452,-2.8705049198299,-0.562079400604033,-0.179131684851367,16.354165391579,0.000959300575091992,0.00506969252976419
"oases6_k37_Locus_20294_Transcript_6_1",2.63899201991985,3.75956739696606,2.69278992013683,2.73577846329112,16.3539707649879,0.000959388818928462,0.00506969252976419
"oases6_k25_Locus_4792_Transcript_3_1",-0.993114356949977,-2.3203111361999,0.692663110468562,4.87788736838635,16.3533491034374,0.000959670734731779,0.00507045164310885
"oases3_k49_Locus_440_Transcript_20_1",-1.21116495884219,-3.21013322136088,-0.347265053300003,4.23683946127433,16.3512305098054,0.0009606321088346,0.00507479996071611
"oases3_k25_Locus_16206_Transcript_7_2",0.238374647414918,-2.65444637768673,3.89864067892554,1.4177474771622,16.3505084582043,0.000960959979478509,0.00507520205536215
"oases6_k49_Locus_24402_Transcript_1_1",2.11300441926244,3.61954987354652,1.50837921380837,2.00512469248713,16.3502650945667,0.00096107051157121,0.00507520205536215
"oases3_k25_Locus_10062_Transcript_3_1",0.0886760501243971,-4.81326626277963,2.81262007874405,1.25674681009113,16.35014866792,0.000961123395263276,0.00507520205536215
"oases3_k49_Locus_12886_Transcript_1_1",-5.53066241565394,-2.35069760498141,-0.937307523444447,0.418026243158297,16.3478584437276,0.000962164256210372,0.00507996685401713
"TRINITY_DN25382_c0_g1_i1",2.0788596995363,-3.54987581722151,-2.80504697565589,-0.876332828440919,16.3468173246665,0.000962637794028737,0.00508173539951286
"oases2_CL9668Contig1_1",-1.49374442533838,-4.75907150112052,-2.68753154487752,2.33826825189699,16.3448695860323,0.000963524316237654,0.00508568325408513
"oases3_k25_Locus_14714_Transcript_5_1",0.581293445967102,-8.01434004422503,0.192575921996509,2.63848037475118,16.33926385221,0.00096608031978621,0.00509844057670452
"oases6_k43_Locus_9544_Transcript_3_1",-0.216145040720951,-2.45151387013161,-1.09254160438747,5.4243611559252,16.3373093102184,0.000966973099858838,0.00510241791239182
"oases6_k43_Locus_548_Transcript_12_1",-1.80286878748191,-2.40415117640667,-1.4153365919065,2.14766771845238,16.3367792898117,0.000967215339551153,0.00510296189718881
"oases6_k49_Locus_12051_Transcript_3_1",0.314728725984996,-2.43870944239923,-0.324761093394859,4.7320954884032,16.3357425057953,0.000967689363967619,0.00510472842991722
"oases6_k25_Locus_46141_Transcript_1_1",4.67895528818296,5.48396366709869,4.61801032936176,2.73637181540794,16.3289013034908,0.000970822996085447,0.00512038482168501
"oases3_k37_Locus_6357_Transcript_1_1",1.53336216016149,2.32564535296554,1.76379878597885,5.41612626052238,16.3286538126216,0.000970936548686979,0.00512038482168501
"oases6_k37_Locus_96_Transcript_1_1",-2.99978946920009,-0.871203464115739,-0.17874300136709,1.55639002237517,16.3268037708159,0.000971785794183569,0.00512412658951747
"oases3_k31_Locus_6293_Transcript_3_1",-1.36031667226951,-4.47117548758935,-2.12808638972373,1.93201531471776,16.3264073463827,0.000971967865310194,0.00512434984538826
"oases2_CL5927Contig1_1",-2.05491268115009,-4.55088620022047,-2.69081983754434,1.32816454847412,16.3251778624781,0.000972532762268949,0.00512659105802633
"oases6_CL3960Contig1_1",-1.89662321425992,-2.85104344664491,-1.22258100644828,2.13883631493718,16.3247767050211,0.000972717148060933,0.0051268260952628
"oases3_k43_Locus_37670_Transcript_1_1",2.81319570160521,-3.99837004801116,3.27379795336899,1.70014838002093,16.3239072792475,0.00097311688528996,0.00512819593824381
"TRINITY_DN32644_c7_g1_i16",-3.42068318115873,-3.42126921864017,-2.46721517043921,1.25781641010456,16.3182817772353,0.00097570727716501,0.00514110818613109
"oases3_k37_Locus_5690_Transcript_8_1",1.18114367104127,-6.66332824905405,-0.745482853375804,1.86809114524529,16.3173303735839,0.000976146049461909,0.00514268123429343
"oases3_CL20955Contig1_1",-1.55291369145999,0.267562642803471,1.1951147500064,5.96298511818975,16.3166165076116,0.000976475401828851,0.00514367745062761
"oases3_k31_Locus_32676_Transcript_1_1",2.9516539558022,3.85569943405547,2.67855232515791,2.22287808766352,16.3162306267723,0.000976653479474993,0.00514387664121591
"oases6_k25_Locus_9639_Transcript_12_1",-1.16246149685168,-1.1909070357955,1.41223376192614,4.87577879681301,16.3155402014768,0.000976972179857067,0.0051448163055569
"oases3_k31_Locus_7047_Transcript_3_1",4.9325352687969,5.51464113134675,3.64684158107436,1.78332199277839,16.3122420661904,0.000978496025248215,0.00515210118218633
"oases6_CL13812Contig1_1",-1.00765693085537,0.0144758999297497,1.47954939515371,6.53790002246585,16.308809697812,0.000980084397504616,0.00515972367351231
"oases3_k49_Locus_16058_Transcript_2_1",-0.79645436353198,1.8704921860223,0.400785510291194,4.41649157420146,16.3082385265379,0.000980348962717717,0.00516037570112629
"oases6_k25_Locus_24035_Transcript_5_1",2.83043515107879,2.60095252596204,1.82623015447304,6.90977948305039,16.3053115952642,0.000981705824004724,0.00516677636103979
"oases6_CL14223Contig1_1",-1.58871513685005,0.134325568793427,2.07366556935089,5.5939882779278,16.3029186472702,0.000982816528041983,0.00517187982965758
"oases3_k43_Locus_44211_Transcript_1_1",6.19937433564452,-1.67547539995162,0.141436973886713,1.7124054695847,16.2970429653963,0.000985549065744659,0.0051855151919733
"oases3_CL9344Contig1_1",-2.44378031788413,-3.80299057598096,-2.51261323828067,1.79980228231469,16.296516324542,0.000985794352881508,0.00518606172761778
"oases3_CL20139Contig1_1",-3.31249285803771,-1.4470815549825,0.399238729262655,4.00869758454642,16.2952174247774,0.00098639958492582,0.00518850143115098
"oases6_k37_Locus_29020_Transcript_3_1",1.84366272089555,-1.53624383623091,0.578038644101289,4.02206545800345,16.2945875942713,0.000986693192003937,0.00518930151016211
"oases6_CL105Contig1_1",-1.21586942206502,-4.21047685775426,-2.66404273597205,3.22883969025662,16.2916845389219,0.000988047627148272,0.00519567975772994
"oases6_k25_Locus_4894_Transcript_22_2",0.336299664779042,-1.59931615425424,-2.87738046351672,4.57965924171661,16.2876655604145,0.000989925750146477,0.00520480961077014
"oases2_k25_Locus_37881_Transcript_1_1",-0.387241977350374,-5.7129496439978,2.29670383780687,0.420867063167297,16.2869653006641,0.000990253353529428,0.00520578572734872
"oases6_k43_Locus_58723_Transcript_4_1",1.98073608548647,-4.50045452497546,-2.69773076464422,2.91051555736874,16.2769488238006,0.000994951177111658,0.00522973262408139
"oases3_k25_Locus_6010_Transcript_4_1",2.52079321581564,1.19674273552518,0.454109260537182,3.33548372460345,16.2751974711299,0.000995774848776172,0.00523331198469025
"oases2_k49_Locus_17756_Transcript_2_1",-0.873964196611885,-8.19990162149358,1.14519480163763,1.15403197468837,16.2748399279933,0.000995943086681795,0.00523344616963483
"oases3_k43_Locus_47420_Transcript_2_1",3.90043809779327,2.39421602841174,1.01561455695838,1.1213992023536,16.2734737406168,0.000996586190864849,0.00523607526899522
"oases6_k31_Locus_15579_Transcript_7_2",2.38738387173765,1.96493757411752,1.07641499192661,3.37154791887864,16.2725727161089,0.000997010555025913,0.00523755451718454
"oases6_CL4453Contig1_1",0.244263866108736,2.26511282409176,1.69472211183017,6.11148387384155,16.2720224561779,0.000997269804491952,0.00523816607564213
"oases2_k31_Locus_16546_Transcript_1_1",1.8033536737969,3.68129513870036,2.3327648726321,6.01010170410945,16.270317385216,0.000998073556869236,0.00524138124717261
"oases3_k25_Locus_13984_Transcript_1_1",-1.09835065888666,-6.57904654176392,1.60162311321518,0.903011856128991,16.2701071844058,0.000998172687838796,0.00524138124717261
"oases3_k25_Locus_8256_Transcript_17_2",-3.66601684348338,-3.23064526089557,-1.01632952277122,1.90706305546076,16.2698145898084,0.0009983106921032,0.00524138124717261
"oases3_k43_Locus_24765_Transcript_6_1",3.00663759726141,1.97268102780687,2.34277015463551,4.44544466305808,16.268811802075,0.000998783807650418,0.00524261088792913
"oases6_k25_Locus_56723_Transcript_1_1",7.61315349727647,8.88655103958456,6.72187192757584,1.30992758960495,16.2685613972508,0.000998901983462418,0.00524261088792913
"TRINITY_DN37075_c4_g3_i2",-2.23958005941155,-4.37095734037537,-2.94339618367463,1.21941890348251,16.2684093123827,0.000998973765027371,0.00524261088792913
"oases2_k49_Locus_33821_Transcript_1_1",3.30976660502598,-0.221642681296941,0.259011079146449,0.163904815313844,16.2668335377377,0.000999717806430425,0.00524554216655668
"oases3_k43_Locus_32099_Transcript_1_1",4.92431822559052,4.15385520295527,3.72798374320143,1.58829638600052,16.266620609487,0.000999818388030191,0.00524554216655668
"oases2_k37_Locus_11386_Transcript_1_1",-2.34678826633027,-5.16656665258475,-0.841352995130294,2.16037283197452,16.264543834293,0.00100079992819408,0.00524994074762719
"oases3_k37_Locus_32667_Transcript_3_1",1.92405384912465,3.47731946289629,1.52431397015294,1.76317272341062,16.2634762810533,0.00100130485510696,0.00525183823674736
"oases6_k49_Locus_9120_Transcript_3_1",-0.39899185489698,-8.18868308496008,-0.239636512137134,1.32668646873692,16.2617672025262,0.00100211373480187,0.00525532918581282
"oases6_k31_Locus_34996_Transcript_5_1",0.140368882530103,3.71006085986038,1.87671490522953,4.00246321473173,16.2614216887077,0.00100227733984363,0.00525543564256298
"oases3_k31_Locus_51530_Transcript_1_1",5.30257973732304,0.418693727409779,3.8910090676643,2.57439693056038,16.2603738692078,0.00100277365749195,0.00525716146838389
"oases3_k49_Locus_29269_Transcript_1_1",-1.05006188012725,-5.75862415493502,-6.65447532631888,-0.744996371225637,16.259722883493,0.00100308213094858,0.00525716146838389
"oases2_CL14Contig7_1",-2.3393495329567,-2.63795426388936,-1.95408476915677,5.24895568833053,16.2595606611316,0.00100315901564815,0.00525716146838389
"oases6_CL209Contig2_1",-2.64624294758115,-6.97187814118349,-2.7124003247199,0.914086848376088,16.2592708270326,0.0010032963960381,0.00525716146838389
"TRINITY_DN24951_c0_g1_i1",1.13853183860917,-0.139684535493508,-4.55477299734443,-0.278192875199208,16.2592142020451,0.0010033232382739,0.00525716146838389
"oases3_CL1466Contig1_4",-0.326068357414191,-2.78767971695682,-0.708436738417388,5.25391314745345,16.2587553676946,0.00100354076820185,0.00525726222893183
"oases6_k25_Locus_35787_Transcript_1_1",3.24899122422143,0.983207433516488,2.11901195957171,3.02470617615776,16.2585689126111,0.00100362917854421,0.00525726222893183
"oases3_CL22103Contig1_1",-1.66198798483313,-5.49663830951308,1.36918753783711,0.926656140787827,16.2581762549134,0.00100381538810221,0.00525748667921629
"oases2_k25_Locus_10871_Transcript_5_1",0.994618507293159,-6.70425794799479,0.254830453705575,0.244701120366257,16.2525111128851,0.00100650578306593,0.00527082487253704
"oases2_CL13194Contig1_1",-3.17369157064959,-3.14852704422697,-2.8878670438608,0.218757645598953,16.2521378094102,0.00100668331742853,0.00527100189892296
"oases3_k49_Locus_9161_Transcript_2_1",0.913657267791523,-2.73448282421942,-0.703170727036148,2.80294677451538,16.2456203656716,0.00100978787677015,0.00528650261310374
"oases6_k37_Locus_34670_Transcript_1_1",1.29179244043993,2.23661764664659,1.48098826389766,6.31269764105471,16.2443979994495,0.00101037120429503,0.00528880148088945
"oases3_k49_Locus_22276_Transcript_1_1",-1.17233491706174,-3.97492685588832,-1.75516439012111,2.56045937081918,16.2430718653712,0.00101100442955637,0.00529136084560025
"oases3_CL1306Contig1_1",-2.59407735496243,-3.40094610146113,-2.04286075942614,3.2361458299853,16.2417469854355,0.00101163744955335,0.00529391840574631
"oases3_CL22142Contig1_1",2.5401416102118,1.52104818241093,2.02051428953097,3.04601794143879,16.2411848958474,0.00101190613163392,0.00529456892073203
"oases3_k49_Locus_6924_Transcript_4_1",-2.6811758208102,-2.00137422120693,-0.616325789818482,3.99775012892518,16.2408430914439,0.0010120695507703,0.00529466856425097
"oases3_CL14497Contig1_1",-2.32077644827946,-5.40252662746162,-2.39648108920715,1.31405591774218,16.2382644558678,0.00101330325999416,0.00530036663154557
"oases6_k25_Locus_3025_Transcript_3_1",-1.79130422067439,-1.84812962131518,0.962009025615809,7.33495658330484,16.2376195697081,0.00101361202943418,0.00530122560687958
"oases3_k37_Locus_38191_Transcript_1_1",2.65391557604741,-1.65460738699709,-0.00433150018899232,-0.941621380628337,16.2302809256468,0.00101713233775274,0.0053188784004572
"oases3_k31_Locus_2166_Transcript_1_1",-3.93555037092212,0.988054010204981,1.87342407887849,1.54271497000882,16.2298176343304,0.00101735498315154,0.00531928418835421
"oases2_k25_Locus_31789_Transcript_1_1",-2.84185822701475,-1.22239899441019,-0.219847177275244,0.662666348244127,16.2287293621333,0.00101787816802784,0.0053212610201119
